"","Gene_name","NB.D1_logFC","NB.D1_logCPM","NB.D1_LR","NB.D1_PValue","NB.D1_FDR"
"ENSMUSG00000029831","Nectin1",1.16533386332955,5.86960496576111,10.4840708295666,0.00120408158067176,0.0284704449280912
"ENSMUSG00000030050","Man2a2",-2.46675605887732,1.11488537298021,11.3564956201072,0.000751845517694326,0.0200729206458301
"ENSMUSG00000030087","Gm49499",1.04332030209354,3.3667190258931,19.0377664911819,1.28156723642329e-05,0.00069053172820735
"ENSMUSG00000030102","Olfr114",1.22876903456101,6.69005630302347,47.3676096923898,5.88470759516756e-12,1.12511812634058e-09
"ENSMUSG00000030108","Naip5",1.29478145045397,7.86269492118,48.0078387556395,4.24518566399527e-12,8.77716817343022e-10
"ENSMUSG00000030111","Gm20953",-2.70764163469303,10.0305745597882,97.7673140517802,4.70551146272927e-23,3.93223395942615e-20
"ENSMUSG00000004892","Mir3473g",-1.20990739134104,2.77263030840232,13.7531596304781,0.000208469863848592,0.00722573615807373
"ENSMUSG00000030237","Gm45237",1.71759997898846,6.57216945064211,76.8586939571643,1.83638040510291e-18,9.60372940680438e-16
"ENSMUSG00000030247","Cd81",1.0757188446259,1.79916076430933,13.2629811784335,0.000270698819294322,0.00887201001123597
"ENSMUSG00000004933","Gm25677",-1.05201369881587,1.46309966705456,9.8164766296758,0.00172955357606139,0.0376850210066281
"ENSMUSG00000000402","Mir680-3",-1.09341762940523,0.836365881018141,10.8898519459888,0.000966925570691145,0.0240460189824605
"ENSMUSG00000030409","H2bu1-ps",1.43844985042932,6.21607774478259,77.6949683254973,1.20247277537274e-18,6.68161513090707e-16
"ENSMUSG00000030450","Col6a4",1.06226175555568,6.64930574637294,36.1603000259047,1.81735377812252e-09,2.42965169389448e-07
"ENSMUSG00000030838","Adamts4",1.78112016005415,0.583434955563137,24.3664431443162,7.96440082503791e-07,6.07789747081541e-05
"ENSMUSG00000030865","Gm7821",2.00574406929594,1.72777342182891,40.9957867566554,1.52557743163318e-10,2.40055684175837e-08
"ENSMUSG00000030878","Gm33973",1.55190628594945,7.45177003382209,59.451979728229,1.25314961685541e-14,3.90916725215897e-12
"ENSMUSG00000030905","Ssh1",-3.482171931686,4.19342445726717,110.661207115453,7.01983586568998e-26,8.3213134351889e-23
"ENSMUSG00000005202","Mir3110",-2.45970330210614,-0.741155379960602,14.367569214485,0.000150369969030436,0.00555868694247439
"ENSMUSG00000031027","Acbd3",1.1416882855719,0.963250614442641,10.3934804793342,0.00126461025335411,0.0296649537135745
"ENSMUSG00000031144","Gm26801",-1.00702603737344,5.37515162821379,14.5286013722274,0.000138047693966949,0.00517707995325768
"ENSMUSG00000031147","Card10",1.35164446259058,-0.286774674683198,9.32362988266196,0.00226217407462648,0.0465014071918305
"ENSMUSG00000031210","Gm49501",1.5339985062322,2.01882617854008,9.12714953315506,0.00251843804324344,0.0497762070379649
"ENSMUSG00000005268","Mir6420",1.51835945982208,0.648177553428525,21.0796810867549,4.40575153450942e-06,0.000269205044794199
"ENSMUSG00000031224","Kcne1l",-1.46123567984814,0.904461423696787,15.3853740653628,8.76642181924228e-05,0.00354263059927152
"ENSMUSG00000031250","Zfp318",2.11381943054814,-0.392217143116799,14.7814444573323,0.000120717525831278,0.00465613519914524
"ENSMUSG00000031425","Gm12550",2.93278532151241,4.72566376751949,11.8694097608168,0.00057063494443507,0.0162788361354027
"ENSMUSG00000005413","Gm22157",-1.02681071524682,4.61555193607762,26.6516795152249,2.43638914351325e-07,2.17695655079442e-05
"ENSMUSG00000031636","Gm27233",-1.37758615032234,3.33302167552463,36.4217907422445,1.58916553707706e-09,2.15701926830284e-07
"ENSMUSG00000031772","Gm9061",1.01680904307291,4.95452058957524,32.8346820147258,1.00338612062065e-08,1.21368766059563e-06
"ENSMUSG00000031805","Gm43312",-1.07384849472125,4.41849129340445,32.2287560152751,1.37047350010432e-08,1.59270518335653e-06
"ENSMUSG00000031906","Gm11619",-1.19992614920016,1.38726473752034,10.0539769999055,0.00152019409454056,0.0343463420521291
"ENSMUSG00000031966","Gm4654",1.95982683847194,-0.536857241413288,9.27279236657626,0.00232582847155425,0.0471020000600298
"ENSMUSG00000032122","Gm18911",1.38558641203138,3.93437751522667,40.8330841545814,1.6580223583387e-10,2.58607855733512e-08
"ENSMUSG00000032181","Gm12059",-1.18206697947854,3.09166421482601,13.1637994925042,0.00028540958117965,0.00929462960248235
"ENSMUSG00000032303","Olfr987",-1.75427151964,0.639877607746498,15.9502073431285,6.50306552644356e-05,0.00279978227907247
"ENSMUSG00000032327","Mmp28",1.05492637366558,9.15591144215641,19.6496958917209,9.30181143339684e-06,0.000523403509801358
"ENSMUSG00000032356","Vmn2r1",-1.10688237868276,5.02171546439169,19.8529265978509,8.36345924543734e-06,0.000479711834977811
"ENSMUSG00000032495","Gm12869",-3.3337489517246,3.11654634731473,111.914896212064,3.72981844361293e-26,4.73713583899154e-23
"ENSMUSG00000032517","Adgra1",8.03816764344112,4.93877743910106,24.3839010168568,7.89255067607127e-07,6.07521400741226e-05
"ENSMUSG00000032625","Gm15153",1.12951981818207,4.59909259072492,32.7826344171768,1.03061438408541e-08,1.23819961915018e-06
"ENSMUSG00000032936","Tuba4a",-1.28121310094443,2.75134852613194,9.371088680331,0.00220434559550984,0.0455761267834424
"ENSMUSG00000032965","Wdr38",-1.79740525531778,5.75490628189428,72.7534428716368,1.4690173601664e-17,6.69758914900482e-15
"ENSMUSG00000033007","Gm45907",-1.5624047402077,1.78160393607464,12.7412987750822,0.00035766923657768,0.0112164315618831
"ENSMUSG00000033510","Gm5645",-1.82767287785898,-0.145142696647993,10.9718143248644,0.000925081450045319,0.0232986873417221
"ENSMUSG00000033633","Olfr992",1.09666741721954,4.73503664410032,14.7289260207434,0.000124127225273115,0.00477007098396805
"ENSMUSG00000033765","Gm38191",3.07358910160786,-0.0251682444431458,11.8630680656477,0.00057258137116658,0.0162897109771407
"ENSMUSG00000033826","Kctd9",1.50133223638656,1.21955159829221,19.6500733741669,9.29997401275267e-06,0.000523403509801358
"ENSMUSG00000006127","n-R5s30",2.32132187783803,8.73928794198665,99.4780865583657,1.9834589740693e-23,1.76339420089631e-20
"ENSMUSG00000033898","Fkbp1a-ps3",1.17551289782248,2.2475952794642,16.8845763812805,3.97230520561267e-05,0.00182983313111396
"ENSMUSG00000034059","Alg14",-1.15654375241129,2.08305150727072,10.8391396842061,0.000993768940777211,0.0245760855854793
"ENSMUSG00000034528","Efr3a",-1.53834958051852,0.292130236378186,13.7719323644001,0.000206396902721368,0.00718188518060401
"ENSMUSG00000034701","Gm10247",-1.94077549624142,4.73262538468719,41.5067927910804,1.17462073334169e-10,1.88161542878817e-08
"ENSMUSG00000034706","Gm30371",1.41802761788292,2.18267984981429,25.5137811789522,4.39234316214484e-07,3.7190597031475e-05
"ENSMUSG00000034796","Gtf2e2",-2.04071281327169,0.826249234293404,11.7100087324476,0.000621648280050058,0.0172274387978871
"ENSMUSG00000006345","Gm23253",1.01012915180679,6.0670443638193,18.6740564503532,1.55078221017911e-05,0.000806270715765927
"ENSMUSG00000034891","Ly6f",-1.34398132418892,5.00626024447303,18.5587564529642,1.64746680032093e-05,0.000847483201037828
"ENSMUSG00000035200","Fancm",-1.00127160178091,5.41670743176201,31.8047870781809,1.70472066703233e-08,1.93067759111477e-06
"ENSMUSG00000035270","Gm48691",-2.10549560186553,5.50914554168465,55.6942402755314,8.46659773815453e-14,2.31607037510963e-11
